song_id,audio_path,valence,arousal
1271,data\raw\deam\audio\1271.mp3,4.6,4.7
1272,data\raw\deam\audio\1272.mp3,4.0,3.2
1273,data\raw\deam\audio\1273.mp3,4.8,5.6
1274,data\raw\deam\audio\1274.mp3,6.0,5.4
1275,data\raw\deam\audio\1275.mp3,3.5,2.8
1276,data\raw\deam\audio\1276.mp3,4.8,5.5
1277,data\raw\deam\audio\1277.mp3,2.9,2.2
1278,data\raw\deam\audio\1278.mp3,5.1,4.1
1279,data\raw\deam\audio\1279.mp3,5.6,4.2
1280,data\raw\deam\audio\1280.mp3,5.9,5.4
1281,data\raw\deam\audio\1281.mp3,5.4,4.5
1282,data\raw\deam\audio\1282.mp3,6.8,6.4
1283,data\raw\deam\audio\1283.mp3,3.3,5.2
1284,data\raw\deam\audio\1284.mp3,6.3,6.6
1285,data\raw\deam\audio\1285.mp3,5.1,4.9
1286,data\raw\deam\audio\1286.mp3,3.8,3.0
1287,data\raw\deam\audio\1287.mp3,4.5,4.3
1288,data\raw\deam\audio\1288.mp3,5.2,3.4
1289,data\raw\deam\audio\1289.mp3,5.0,4.4
1290,data\raw\deam\audio\1290.mp3,6.6,6.6
1291,data\raw\deam\audio\1291.mp3,3.6,2.5
1292,data\raw\deam\audio\1292.mp3,5.6,5.2
1293,data\raw\deam\audio\1293.mp3,5.7,5.1
1294,data\raw\deam\audio\1294.mp3,5.9,5.5
1295,data\raw\deam\audio\1295.mp3,6.9,6.4
1296,data\raw\deam\audio\1296.mp3,5.0,5.9
1297,data\raw\deam\audio\1297.mp3,4.8,3.7
1298,data\raw\deam\audio\1298.mp3,6.9,5.6
1299,data\raw\deam\audio\1299.mp3,4.5,4.7
1300,data\raw\deam\audio\1300.mp3,6.0,4.5
1301,data\raw\deam\audio\1301.mp3,4.4,2.8
1302,data\raw\deam\audio\1302.mp3,4.4,3.8
1303,data\raw\deam\audio\1303.mp3,6.1,6.5
1304,data\raw\deam\audio\1304.mp3,5.2,6.3
1305,data\raw\deam\audio\1305.mp3,4.7,6.2
1306,data\raw\deam\audio\1306.mp3,5.3,5.3
1307,data\raw\deam\audio\1307.mp3,5.1,5.4
1308,data\raw\deam\audio\1308.mp3,5.8,5.3
1309,data\raw\deam\audio\1309.mp3,6.5,7.4
1310,data\raw\deam\audio\1310.mp3,5.1,4.4
1311,data\raw\deam\audio\1311.mp3,4.1,3.5
1312,data\raw\deam\audio\1312.mp3,5.3,4.0
1313,data\raw\deam\audio\1313.mp3,4.2,3.0
1314,data\raw\deam\audio\1314.mp3,4.1,4.1
1315,data\raw\deam\audio\1315.mp3,7.0,6.4
1316,data\raw\deam\audio\1316.mp3,5.2,4.0
1317,data\raw\deam\audio\1317.mp3,5.3,6.2
1318,data\raw\deam\audio\1318.mp3,4.8,4.3
1319,data\raw\deam\audio\1319.mp3,6.5,5.6
1320,data\raw\deam\audio\1320.mp3,3.8,6.5
1321,data\raw\deam\audio\1321.mp3,4.5,5.7
1322,data\raw\deam\audio\1322.mp3,6.5,5.5
1323,data\raw\deam\audio\1323.mp3,5.5,5.0
1324,data\raw\deam\audio\1324.mp3,6.1,6.7
1325,data\raw\deam\audio\1325.mp3,5.9,5.8
1326,data\raw\deam\audio\1326.mp3,6.1,5.0
1327,data\raw\deam\audio\1327.mp3,5.5,2.8
1328,data\raw\deam\audio\1328.mp3,4.4,2.7
1329,data\raw\deam\audio\1329.mp3,5.3,4.2
1330,data\raw\deam\audio\1330.mp3,5.7,7.2
1331,data\raw\deam\audio\1331.mp3,5.3,4.4
1332,data\raw\deam\audio\1332.mp3,2.5,2.3
1333,data\raw\deam\audio\1333.mp3,4.5,5.7
1334,data\raw\deam\audio\1334.mp3,3.8,7.8
1335,data\raw\deam\audio\1335.mp3,5.4,5.6
1336,data\raw\deam\audio\1336.mp3,3.6,2.7
1337,data\raw\deam\audio\1337.mp3,5.0,6.5
1338,data\raw\deam\audio\1338.mp3,6.2,6.4
1339,data\raw\deam\audio\1339.mp3,7.2,6.8
1340,data\raw\deam\audio\1340.mp3,6.4,5.7
1341,data\raw\deam\audio\1341.mp3,3.5,3.2
1342,data\raw\deam\audio\1342.mp3,6.5,6.4
1343,data\raw\deam\audio\1343.mp3,6.0,5.4
1344,data\raw\deam\audio\1344.mp3,6.3,5.5
1345,data\raw\deam\audio\1345.mp3,4.5,2.9
1346,data\raw\deam\audio\1346.mp3,6.5,5.6
1347,data\raw\deam\audio\1347.mp3,4.6,4.0
1348,data\raw\deam\audio\1348.mp3,5.8,6.3
1349,data\raw\deam\audio\1349.mp3,5.2,5.2
1350,data\raw\deam\audio\1350.mp3,4.0,2.6
1351,data\raw\deam\audio\1351.mp3,6.3,5.9
1352,data\raw\deam\audio\1352.mp3,6.7,6.4
1353,data\raw\deam\audio\1353.mp3,5.3,6.4
1354,data\raw\deam\audio\1354.mp3,4.6,2.0
1355,data\raw\deam\audio\1355.mp3,6.3,3.8
1356,data\raw\deam\audio\1356.mp3,5.2,5.2
1357,data\raw\deam\audio\1357.mp3,4.5,6.0
1358,data\raw\deam\audio\1358.mp3,6.0,6.0
1359,data\raw\deam\audio\1359.mp3,3.6,3.4
1360,data\raw\deam\audio\1360.mp3,5.5,2.9
1361,data\raw\deam\audio\1361.mp3,4.4,2.5
1362,data\raw\deam\audio\1362.mp3,4.4,5.4
1363,data\raw\deam\audio\1363.mp3,5.1,3.6
1364,data\raw\deam\audio\1364.mp3,4.3,6.2
1365,data\raw\deam\audio\1365.mp3,6.5,6.4
1366,data\raw\deam\audio\1366.mp3,5.4,6.3
1367,data\raw\deam\audio\1367.mp3,7.1,7.2
1368,data\raw\deam\audio\1368.mp3,3.4,3.3
1369,data\raw\deam\audio\1369.mp3,6.8,6.6
1370,data\raw\deam\audio\1370.mp3,4.3,4.1
1371,data\raw\deam\audio\1371.mp3,5.7,5.4
1372,data\raw\deam\audio\1372.mp3,4.8,5.2
1373,data\raw\deam\audio\1373.mp3,6.6,5.7
1374,data\raw\deam\audio\1374.mp3,6.0,4.1
1375,data\raw\deam\audio\1375.mp3,5.6,5.6
1376,data\raw\deam\audio\1376.mp3,7.0,6.6
1377,data\raw\deam\audio\1377.mp3,3.7,3.1
1378,data\raw\deam\audio\1378.mp3,5.5,5.7
1379,data\raw\deam\audio\1379.mp3,5.8,5.7
1380,data\raw\deam\audio\1380.mp3,4.1,4.5
1381,data\raw\deam\audio\1381.mp3,6.1,7.1
1382,data\raw\deam\audio\1382.mp3,4.8,4.7
1383,data\raw\deam\audio\1383.mp3,5.6,3.0
1384,data\raw\deam\audio\1384.mp3,5.8,5.4
1385,data\raw\deam\audio\1385.mp3,6.0,6.0
1386,data\raw\deam\audio\1386.mp3,5.9,5.0
1387,data\raw\deam\audio\1387.mp3,6.1,4.5
1388,data\raw\deam\audio\1388.mp3,6.8,7.8
1389,data\raw\deam\audio\1389.mp3,4.2,3.3
1390,data\raw\deam\audio\1390.mp3,6.1,6.3
1391,data\raw\deam\audio\1391.mp3,4.3,5.7
1392,data\raw\deam\audio\1392.mp3,6.2,6.7
1393,data\raw\deam\audio\1393.mp3,6.2,4.1
1394,data\raw\deam\audio\1394.mp3,6.0,4.1
1395,data\raw\deam\audio\1395.mp3,4.7,3.5
1396,data\raw\deam\audio\1396.mp3,6.1,6.0
1397,data\raw\deam\audio\1397.mp3,4.3,3.3
1398,data\raw\deam\audio\1398.mp3,6.9,7.6
1399,data\raw\deam\audio\1399.mp3,6.1,6.4
1400,data\raw\deam\audio\1400.mp3,5.6,5.8
1401,data\raw\deam\audio\1401.mp3,5.8,5.3
1402,data\raw\deam\audio\1402.mp3,5.6,2.5
1403,data\raw\deam\audio\1403.mp3,5.6,5.1
1404,data\raw\deam\audio\1404.mp3,3.8,2.7
1405,data\raw\deam\audio\1405.mp3,3.7,2.2
1406,data\raw\deam\audio\1406.mp3,3.9,3.7
1407,data\raw\deam\audio\1407.mp3,3.6,3.8
1408,data\raw\deam\audio\1408.mp3,4.2,5.0
1409,data\raw\deam\audio\1409.mp3,4.9,3.7
1410,data\raw\deam\audio\1410.mp3,6.0,4.4
1411,data\raw\deam\audio\1411.mp3,3.9,2.7
1412,data\raw\deam\audio\1412.mp3,4.6,3.2
1413,data\raw\deam\audio\1413.mp3,4.3,4.1
1414,data\raw\deam\audio\1414.mp3,3.7,4.0
1415,data\raw\deam\audio\1415.mp3,5.7,4.7
1416,data\raw\deam\audio\1416.mp3,4.4,2.7
1417,data\raw\deam\audio\1417.mp3,4.6,2.4
1418,data\raw\deam\audio\1418.mp3,4.3,3.8
1419,data\raw\deam\audio\1419.mp3,3.7,2.5
1420,data\raw\deam\audio\1420.mp3,4.8,3.1
1421,data\raw\deam\audio\1421.mp3,4.2,3.2
1422,data\raw\deam\audio\1422.mp3,4.1,2.8
1423,data\raw\deam\audio\1423.mp3,4.2,5.5
1424,data\raw\deam\audio\1424.mp3,4.5,3.5
1425,data\raw\deam\audio\1425.mp3,5.1,5.2
1426,data\raw\deam\audio\1426.mp3,6.6,6.4
1427,data\raw\deam\audio\1427.mp3,5.0,4.9
1428,data\raw\deam\audio\1428.mp3,4.7,3.5
1429,data\raw\deam\audio\1429.mp3,3.0,2.3
1430,data\raw\deam\audio\1430.mp3,4.6,3.2
1431,data\raw\deam\audio\1431.mp3,4.1,4.1
1432,data\raw\deam\audio\1432.mp3,3.7,2.6
1433,data\raw\deam\audio\1433.mp3,4.0,3.6
1434,data\raw\deam\audio\1434.mp3,3.7,2.8
1435,data\raw\deam\audio\1435.mp3,3.6,5.3
1436,data\raw\deam\audio\1436.mp3,4.7,3.8
1437,data\raw\deam\audio\1437.mp3,5.1,4.5
1438,data\raw\deam\audio\1438.mp3,3.6,2.9
1439,data\raw\deam\audio\1439.mp3,4.1,2.9
1440,data\raw\deam\audio\1440.mp3,5.1,4.9
1441,data\raw\deam\audio\1441.mp3,5.0,4.0
1442,data\raw\deam\audio\1442.mp3,5.3,2.8
1443,data\raw\deam\audio\1443.mp3,5.8,2.9
1444,data\raw\deam\audio\1444.mp3,4.6,3.1
1445,data\raw\deam\audio\1445.mp3,5.1,3.6
1446,data\raw\deam\audio\1446.mp3,5.8,3.2
1447,data\raw\deam\audio\1447.mp3,4.4,4.1
1448,data\raw\deam\audio\1448.mp3,4.4,4.4
1449,data\raw\deam\audio\1449.mp3,4.6,4.1
1450,data\raw\deam\audio\1450.mp3,5.7,5.0
1451,data\raw\deam\audio\1451.mp3,5.1,4.8
1452,data\raw\deam\audio\1452.mp3,4.2,3.9
1453,data\raw\deam\audio\1453.mp3,4.0,3.8
1454,data\raw\deam\audio\1454.mp3,5.2,3.6
1455,data\raw\deam\audio\1455.mp3,4.1,4.2
1456,data\raw\deam\audio\1456.mp3,4.3,2.2
1457,data\raw\deam\audio\1457.mp3,5.4,4.8
1458,data\raw\deam\audio\1458.mp3,4.2,4.7
1459,data\raw\deam\audio\1459.mp3,5.4,5.1
1460,data\raw\deam\audio\1460.mp3,4.8,3.9
1461,data\raw\deam\audio\1461.mp3,5.3,4.2
1462,data\raw\deam\audio\1462.mp3,4.8,3.9
1463,data\raw\deam\audio\1463.mp3,3.3,3.0
1464,data\raw\deam\audio\1464.mp3,4.8,4.4
1465,data\raw\deam\audio\1465.mp3,5.2,3.7
1466,data\raw\deam\audio\1466.mp3,6.1,4.5
1467,data\raw\deam\audio\1467.mp3,4.0,4.2
1468,data\raw\deam\audio\1468.mp3,3.7,2.0
1469,data\raw\deam\audio\1469.mp3,3.1,3.2
1470,data\raw\deam\audio\1470.mp3,5.1,3.2
1471,data\raw\deam\audio\1471.mp3,7.3,6.8
1472,data\raw\deam\audio\1472.mp3,5.0,5.2
1473,data\raw\deam\audio\1473.mp3,6.1,6.0
1474,data\raw\deam\audio\1474.mp3,6.6,6.4
1475,data\raw\deam\audio\1475.mp3,4.3,3.2
1476,data\raw\deam\audio\1476.mp3,4.5,5.1
1477,data\raw\deam\audio\1477.mp3,5.1,4.5
1478,data\raw\deam\audio\1478.mp3,5.1,3.5
1479,data\raw\deam\audio\1479.mp3,5.0,5.1
1480,data\raw\deam\audio\1480.mp3,4.8,5.3
1481,data\raw\deam\audio\1481.mp3,3.9,3.7
1482,data\raw\deam\audio\1482.mp3,4.3,3.4
1483,data\raw\deam\audio\1483.mp3,3.9,3.8
1484,data\raw\deam\audio\1484.mp3,4.4,3.8
1485,data\raw\deam\audio\1485.mp3,4.7,3.8
1486,data\raw\deam\audio\1486.mp3,3.7,2.9
1487,data\raw\deam\audio\1487.mp3,4.3,2.4
1488,data\raw\deam\audio\1488.mp3,4.9,3.9
1489,data\raw\deam\audio\1489.mp3,4.9,4.6
1490,data\raw\deam\audio\1490.mp3,3.8,3.1
1491,data\raw\deam\audio\1491.mp3,4.8,5.2
1492,data\raw\deam\audio\1492.mp3,3.3,2.8
1493,data\raw\deam\audio\1493.mp3,4.0,6.1
1494,data\raw\deam\audio\1494.mp3,4.9,3.8
1495,data\raw\deam\audio\1495.mp3,4.4,3.9
1496,data\raw\deam\audio\1496.mp3,6.1,5.8
1497,data\raw\deam\audio\1497.mp3,4.4,3.6
1498,data\raw\deam\audio\1498.mp3,4.8,3.8
1499,data\raw\deam\audio\1499.mp3,4.8,4.5
1500,data\raw\deam\audio\1500.mp3,3.8,3.2
1501,data\raw\deam\audio\1501.mp3,5.0,4.9
1502,data\raw\deam\audio\1502.mp3,7.2,7.0
1503,data\raw\deam\audio\1503.mp3,5.9,4.1
1504,data\raw\deam\audio\1504.mp3,6.0,5.9
1505,data\raw\deam\audio\1505.mp3,4.2,4.9
1506,data\raw\deam\audio\1506.mp3,5.0,4.8
1507,data\raw\deam\audio\1507.mp3,5.5,5.7
1508,data\raw\deam\audio\1508.mp3,5.9,5.3
1509,data\raw\deam\audio\1509.mp3,5.9,5.4
1510,data\raw\deam\audio\1510.mp3,4.1,5.6
1511,data\raw\deam\audio\1511.mp3,5.5,5.6
1512,data\raw\deam\audio\1512.mp3,3.8,5.2
1513,data\raw\deam\audio\1513.mp3,6.1,6.3
1514,data\raw\deam\audio\1514.mp3,4.6,5.4
1515,data\raw\deam\audio\1515.mp3,4.4,4.8
1516,data\raw\deam\audio\1516.mp3,5.6,4.9
1517,data\raw\deam\audio\1517.mp3,6.0,5.0
1518,data\raw\deam\audio\1518.mp3,6.1,6.3
1519,data\raw\deam\audio\1519.mp3,5.0,5.6
1520,data\raw\deam\audio\1520.mp3,5.3,5.3
1521,data\raw\deam\audio\1521.mp3,4.8,4.9
1522,data\raw\deam\audio\1522.mp3,5.2,5.7
1523,data\raw\deam\audio\1523.mp3,6.9,4.8
1524,data\raw\deam\audio\1524.mp3,5.6,4.4
1525,data\raw\deam\audio\1525.mp3,4.5,4.5
1526,data\raw\deam\audio\1526.mp3,5.9,5.9
1527,data\raw\deam\audio\1527.mp3,4.5,4.7
1528,data\raw\deam\audio\1528.mp3,5.5,4.6
1529,data\raw\deam\audio\1529.mp3,5.4,5.7
1530,data\raw\deam\audio\1530.mp3,6.2,4.2
1531,data\raw\deam\audio\1531.mp3,5.1,4.8
1532,data\raw\deam\audio\1532.mp3,5.8,5.6
1533,data\raw\deam\audio\1533.mp3,5.2,5.3
1534,data\raw\deam\audio\1534.mp3,5.7,5.7
1535,data\raw\deam\audio\1535.mp3,5.4,5.3
1536,data\raw\deam\audio\1536.mp3,4.8,3.4
1537,data\raw\deam\audio\1537.mp3,5.9,3.4
1538,data\raw\deam\audio\1538.mp3,6.3,4.7
1539,data\raw\deam\audio\1539.mp3,4.4,4.7
1540,data\raw\deam\audio\1540.mp3,5.7,5.1
1541,data\raw\deam\audio\1541.mp3,5.2,4.6
1542,data\raw\deam\audio\1542.mp3,5.5,5.5
1543,data\raw\deam\audio\1543.mp3,6.1,5.4
1544,data\raw\deam\audio\1544.mp3,6.4,5.4
1545,data\raw\deam\audio\1545.mp3,4.8,4.8
1546,data\raw\deam\audio\1546.mp3,5.3,4.4
1547,data\raw\deam\audio\1547.mp3,4.0,5.8
1548,data\raw\deam\audio\1548.mp3,4.6,3.7
1549,data\raw\deam\audio\1549.mp3,4.9,5.2
1550,data\raw\deam\audio\1550.mp3,4.8,3.7
1551,data\raw\deam\audio\1551.mp3,5.6,5.4
1552,data\raw\deam\audio\1552.mp3,5.6,5.6
1553,data\raw\deam\audio\1553.mp3,5.6,5.9
1554,data\raw\deam\audio\1554.mp3,5.8,4.5
1555,data\raw\deam\audio\1555.mp3,4.4,2.9
1556,data\raw\deam\audio\1556.mp3,4.7,6.1
1557,data\raw\deam\audio\1557.mp3,5.5,6.3
1558,data\raw\deam\audio\1558.mp3,3.4,5.9
1559,data\raw\deam\audio\1559.mp3,5.8,5.2
1560,data\raw\deam\audio\1560.mp3,5.2,5.2
1561,data\raw\deam\audio\1561.mp3,5.0,6.0
1562,data\raw\deam\audio\1562.mp3,4.8,6.3
1563,data\raw\deam\audio\1563.mp3,5.1,5.7
1564,data\raw\deam\audio\1564.mp3,6.1,6.4
1565,data\raw\deam\audio\1565.mp3,4.6,4.9
1566,data\raw\deam\audio\1566.mp3,6.2,5.3
1567,data\raw\deam\audio\1567.mp3,4.0,5.0
1568,data\raw\deam\audio\1568.mp3,5.4,6.0
1569,data\raw\deam\audio\1569.mp3,5.6,5.8
1570,data\raw\deam\audio\1570.mp3,5.2,4.6
1571,data\raw\deam\audio\1571.mp3,4.4,6.9
1572,data\raw\deam\audio\1572.mp3,5.5,5.0
1573,data\raw\deam\audio\1573.mp3,4.9,3.6
1574,data\raw\deam\audio\1574.mp3,5.9,5.4
1575,data\raw\deam\audio\1575.mp3,5.2,5.1
1576,data\raw\deam\audio\1576.mp3,5.4,3.9
1577,data\raw\deam\audio\1577.mp3,5.2,4.7
1578,data\raw\deam\audio\1578.mp3,5.9,4.8
1579,data\raw\deam\audio\1579.mp3,5.8,4.9
1580,data\raw\deam\audio\1580.mp3,6.1,5.2
1581,data\raw\deam\audio\1581.mp3,6.5,6.1
1582,data\raw\deam\audio\1582.mp3,5.9,5.4
1583,data\raw\deam\audio\1583.mp3,5.6,5.2
1584,data\raw\deam\audio\1584.mp3,4.9,4.6
1585,data\raw\deam\audio\1585.mp3,5.0,3.9
1586,data\raw\deam\audio\1586.mp3,4.3,5.0
1587,data\raw\deam\audio\1587.mp3,5.0,5.5
1588,data\raw\deam\audio\1588.mp3,4.9,5.8
1589,data\raw\deam\audio\1589.mp3,5.8,6.1
1590,data\raw\deam\audio\1590.mp3,4.2,6.2
1591,data\raw\deam\audio\1591.mp3,5.9,4.7
1592,data\raw\deam\audio\1592.mp3,6.1,6.4
1593,data\raw\deam\audio\1593.mp3,4.7,3.5
1594,data\raw\deam\audio\1594.mp3,5.6,5.4
1595,data\raw\deam\audio\1595.mp3,5.6,5.9
1596,data\raw\deam\audio\1596.mp3,5.5,5.1
1597,data\raw\deam\audio\1597.mp3,5.5,5.0
1598,data\raw\deam\audio\1598.mp3,4.3,5.5
1599,data\raw\deam\audio\1599.mp3,3.6,4.1
1600,data\raw\deam\audio\1600.mp3,5.6,5.6
1601,data\raw\deam\audio\1601.mp3,5.0,5.3
1602,data\raw\deam\audio\1602.mp3,5.0,3.7
1603,data\raw\deam\audio\1603.mp3,5.4,3.9
1604,data\raw\deam\audio\1604.mp3,4.5,3.6
1605,data\raw\deam\audio\1605.mp3,5.6,4.0
1606,data\raw\deam\audio\1606.mp3,5.6,4.9
1607,data\raw\deam\audio\1607.mp3,4.5,3.0
1608,data\raw\deam\audio\1608.mp3,4.5,7.0
1609,data\raw\deam\audio\1609.mp3,6.4,6.5
1610,data\raw\deam\audio\1610.mp3,6.4,4.1
1611,data\raw\deam\audio\1611.mp3,5.7,6.2
1612,data\raw\deam\audio\1612.mp3,3.8,3.1
1613,data\raw\deam\audio\1613.mp3,6.2,6.6
1614,data\raw\deam\audio\1614.mp3,6.6,4.6
1615,data\raw\deam\audio\1615.mp3,5.7,4.6
1616,data\raw\deam\audio\1616.mp3,4.8,5.5
1617,data\raw\deam\audio\1617.mp3,6.1,5.9
1618,data\raw\deam\audio\1618.mp3,6.1,3.9
1619,data\raw\deam\audio\1619.mp3,5.2,5.3
1620,data\raw\deam\audio\1620.mp3,6.3,5.7
1621,data\raw\deam\audio\1621.mp3,6.1,6.0
1622,data\raw\deam\audio\1622.mp3,6.0,5.9
1623,data\raw\deam\audio\1623.mp3,5.6,5.3
1624,data\raw\deam\audio\1624.mp3,5.7,6.4
1625,data\raw\deam\audio\1625.mp3,4.9,4.4
1626,data\raw\deam\audio\1626.mp3,6.1,6.0
1627,data\raw\deam\audio\1627.mp3,4.4,3.9
1628,data\raw\deam\audio\1628.mp3,4.7,4.8
1629,data\raw\deam\audio\1629.mp3,6.4,6.3
1630,data\raw\deam\audio\1630.mp3,6.0,5.4
1631,data\raw\deam\audio\1631.mp3,5.7,4.8
1632,data\raw\deam\audio\1632.mp3,5.2,3.4
1633,data\raw\deam\audio\1633.mp3,6.5,6.3
1634,data\raw\deam\audio\1634.mp3,5.5,6.1
1635,data\raw\deam\audio\1635.mp3,6.8,6.1
1636,data\raw\deam\audio\1636.mp3,4.6,5.2
1637,data\raw\deam\audio\1637.mp3,5.5,3.6
1638,data\raw\deam\audio\1638.mp3,5.9,3.9
1639,data\raw\deam\audio\1639.mp3,5.3,5.3
1640,data\raw\deam\audio\1640.mp3,6.6,6.1
1641,data\raw\deam\audio\1641.mp3,4.6,5.3
1642,data\raw\deam\audio\1642.mp3,5.1,4.9
1643,data\raw\deam\audio\1643.mp3,4.4,4.3
1644,data\raw\deam\audio\1644.mp3,5.0,5.9
1645,data\raw\deam\audio\1645.mp3,5.8,5.7
1646,data\raw\deam\audio\1646.mp3,4.5,3.7
1647,data\raw\deam\audio\1647.mp3,7.1,5.8
1648,data\raw\deam\audio\1648.mp3,3.9,2.5
1649,data\raw\deam\audio\1649.mp3,6.1,6.0
1650,data\raw\deam\audio\1650.mp3,5.9,4.7
1651,data\raw\deam\audio\1651.mp3,4.8,6.0
1652,data\raw\deam\audio\1652.mp3,7.2,6.3
1653,data\raw\deam\audio\1653.mp3,4.3,3.1
1654,data\raw\deam\audio\1654.mp3,4.8,3.1
1655,data\raw\deam\audio\1655.mp3,6.1,6.1
1656,data\raw\deam\audio\1656.mp3,4.7,4.0
1657,data\raw\deam\audio\1657.mp3,5.6,5.7
1658,data\raw\deam\audio\1658.mp3,6.2,5.9
1659,data\raw\deam\audio\1659.mp3,4.6,4.6
1660,data\raw\deam\audio\1660.mp3,5.2,5.5
1661,data\raw\deam\audio\1661.mp3,5.7,6.3
1662,data\raw\deam\audio\1662.mp3,6.1,6.0
1663,data\raw\deam\audio\1663.mp3,4.6,4.9
1664,data\raw\deam\audio\1664.mp3,4.2,4.0
1665,data\raw\deam\audio\1665.mp3,5.6,5.7
1666,data\raw\deam\audio\1666.mp3,3.8,3.3
1667,data\raw\deam\audio\1667.mp3,6.0,7.5
1668,data\raw\deam\audio\1668.mp3,5.5,5.5
1669,data\raw\deam\audio\1669.mp3,5.5,4.9
1670,data\raw\deam\audio\1670.mp3,5.9,5.4
1671,data\raw\deam\audio\1671.mp3,4.2,3.3
1672,data\raw\deam\audio\1672.mp3,4.4,2.6
1673,data\raw\deam\audio\1673.mp3,6.1,5.9
1674,data\raw\deam\audio\1674.mp3,5.0,5.3
1675,data\raw\deam\audio\1675.mp3,5.5,5.7
1676,data\raw\deam\audio\1676.mp3,5.6,4.9
1677,data\raw\deam\audio\1677.mp3,6.8,6.4
1678,data\raw\deam\audio\1678.mp3,5.1,4.2
1679,data\raw\deam\audio\1679.mp3,5.4,5.6
1680,data\raw\deam\audio\1680.mp3,6.8,6.1
1681,data\raw\deam\audio\1681.mp3,5.0,3.5
1682,data\raw\deam\audio\1682.mp3,6.1,5.8
1683,data\raw\deam\audio\1683.mp3,6.0,4.8
1684,data\raw\deam\audio\1684.mp3,5.1,5.0
1685,data\raw\deam\audio\1685.mp3,5.4,4.5
1686,data\raw\deam\audio\1686.mp3,3.7,3.3
1687,data\raw\deam\audio\1687.mp3,5.1,4.7
1688,data\raw\deam\audio\1688.mp3,5.2,4.7
1689,data\raw\deam\audio\1689.mp3,7.1,6.4
1690,data\raw\deam\audio\1690.mp3,5.4,4.6
1691,data\raw\deam\audio\1691.mp3,3.7,3.6
1692,data\raw\deam\audio\1692.mp3,3.8,3.3
1693,data\raw\deam\audio\1693.mp3,4.4,3.8
1694,data\raw\deam\audio\1694.mp3,4.5,6.1
1695,data\raw\deam\audio\1695.mp3,5.7,5.6
1696,data\raw\deam\audio\1696.mp3,3.8,3.3
1697,data\raw\deam\audio\1697.mp3,3.3,2.8
1698,data\raw\deam\audio\1698.mp3,4.5,4.5
1699,data\raw\deam\audio\1699.mp3,5.1,5.0
1700,data\raw\deam\audio\1700.mp3,5.6,5.0
1701,data\raw\deam\audio\1701.mp3,4.0,3.1
1702,data\raw\deam\audio\1702.mp3,4.1,3.9
1703,data\raw\deam\audio\1703.mp3,5.3,6.7
1704,data\raw\deam\audio\1704.mp3,5.3,6.4
1705,data\raw\deam\audio\1705.mp3,4.0,4.4
1706,data\raw\deam\audio\1706.mp3,4.9,4.0
1707,data\raw\deam\audio\1707.mp3,3.5,4.0
1708,data\raw\deam\audio\1708.mp3,4.2,3.6
1709,data\raw\deam\audio\1709.mp3,4.0,3.8
1710,data\raw\deam\audio\1710.mp3,3.6,2.9
1711,data\raw\deam\audio\1711.mp3,5.0,3.2
1712,data\raw\deam\audio\1712.mp3,4.4,2.9
1713,data\raw\deam\audio\1713.mp3,6.2,5.7
1714,data\raw\deam\audio\1714.mp3,6.1,4.0
1715,data\raw\deam\audio\1715.mp3,5.9,5.6
1716,data\raw\deam\audio\1716.mp3,5.8,5.4
1717,data\raw\deam\audio\1717.mp3,6.0,4.8
1718,data\raw\deam\audio\1718.mp3,4.7,3.5
1719,data\raw\deam\audio\1719.mp3,5.0,3.3
1720,data\raw\deam\audio\1720.mp3,7.5,6.0
1721,data\raw\deam\audio\1721.mp3,4.2,2.9
1722,data\raw\deam\audio\1722.mp3,5.0,3.1
1723,data\raw\deam\audio\1723.mp3,4.3,3.4
1724,data\raw\deam\audio\1724.mp3,3.7,3.3
1725,data\raw\deam\audio\1725.mp3,5.2,4.4
1726,data\raw\deam\audio\1726.mp3,4.6,3.2
1727,data\raw\deam\audio\1727.mp3,4.9,4.7
1728,data\raw\deam\audio\1728.mp3,3.1,4.7
1729,data\raw\deam\audio\1729.mp3,5.1,5.4
1730,data\raw\deam\audio\1730.mp3,5.3,3.9
1731,data\raw\deam\audio\1731.mp3,4.2,3.6
1732,data\raw\deam\audio\1732.mp3,4.2,3.0
1733,data\raw\deam\audio\1733.mp3,3.8,3.3
1734,data\raw\deam\audio\1734.mp3,5.1,5.2
1735,data\raw\deam\audio\1735.mp3,4.7,3.0
1736,data\raw\deam\audio\1736.mp3,4.7,3.1
1737,data\raw\deam\audio\1737.mp3,3.6,3.6
1738,data\raw\deam\audio\1738.mp3,2.8,4.8
1739,data\raw\deam\audio\1739.mp3,3.7,2.8
1740,data\raw\deam\audio\1740.mp3,5.3,4.3
1741,data\raw\deam\audio\1741.mp3,3.3,3.5
1742,data\raw\deam\audio\1742.mp3,6.8,5.1
1743,data\raw\deam\audio\1743.mp3,6.8,6.5
1744,data\raw\deam\audio\1744.mp3,4.9,4.3
1745,data\raw\deam\audio\1745.mp3,7.1,5.9
1746,data\raw\deam\audio\1746.mp3,5.7,4.8
1747,data\raw\deam\audio\1747.mp3,4.3,2.9
1748,data\raw\deam\audio\1748.mp3,5.4,4.1
1749,data\raw\deam\audio\1749.mp3,6.7,4.6
1750,data\raw\deam\audio\1750.mp3,4.7,5.3
1751,data\raw\deam\audio\1751.mp3,4.1,4.3
1752,data\raw\deam\audio\1752.mp3,5.5,6.1
